,OrderNumber,OrderDate,CustomerNameIndex,Channel,CurrencyCode,WarehouseCode,DeliveryRegionIndex,ProductDescriptionIndex,OrderQuantity,UnitPrice,LineTotal,TotalUnitCost
6988,SO - 0007089,42619,27,Export,USD,FLR025,63,1,11,2358.4,25942.4,1698.048
6989,SO - 0007090,42619,11,Export,USD,AXW291,20,2,5,2345.0,11725.0,1172.5
6990,SO - 0007091,42619,36,Distributor,USD,GUT930,40,14,9,6438.7,57948.3,3670.059
6991,SO - 0007092,42619,68,Export,USD,AXW291,7,9,10,5581.1,55811.0,3069.605
6992,SO - 0007093,42620,78,Wholesale,USD,AXW291,9,5,12,241.2,2894.4,120.6
6993,SO - 0007094,42620,25,Distributor,USD,AXW291,24,9,12,1159.1,13909.2,707.051
6994,SO - 0007095,42620,61,Distributor,USD,NXH382,58,4,5,2800.6,14003.0,1680.36
6995,SO - 0007096,42620,7,Distributor,USD,AXW291,14,13,6,991.6,5949.6,485.884
6996,SO - 0007097,42620,88,Wholesale,USD,AXW291,15,1,7,1105.5,7738.5,818.07
6997,SO - 0007098,42620,36,Wholesale,USD,AXW291,5,9,6,1139.0,6834.0,865.64
6998,SO - 0007099,42620,130,Distributor,USD,AXW291,1,8,7,3899.4,27295.8,1598.754
6999,SO - 0007100,42620,62,Distributor,USD,AXW291,11,1,12,1038.5,12462.0,851.57
7000,SO - 0007101,42621,49,Export,USD,GUT930,37,9,12,167.5,2010.0,93.8
7001,SO - 0007102,42621,162,Wholesale,USD,NXH382,49,4,6,2318.2,13909.2,1947.288
7002,SO - 0007103,42621,118,Wholesale,USD,AXW291,18,4,12,3825.7,45908.4,2869.275
7003,SO - 0007104,42621,99,Wholesale,USD,FLR025,64,2,11,234.5,2579.5,117.25
7004,SO - 0007105,42621,160,Wholesale,USD,GUT930,44,14,9,1025.1,9225.9,451.044
7005,SO - 0007106,42621,83,Wholesale,USD,AXW291,6,3,11,194.3,2137.3,159.326
7006,SO - 0007107,42621,163,Wholesale,USD,AXW291,26,14,11,5092.0,56012.0,3360.72
7007,SO - 0007108,42621,59,Export,USD,AXW291,12,14,7,1011.7,7081.9,819.477
7008,SO - 0007109,42621,38,Wholesale,USD,AXW291,28,7,11,1199.3,13192.3,515.699
7009,SO - 0007110,42621,169,Distributor,USD,NXH382,55,1,7,3973.1,27811.7,2383.86
7010,SO - 0007111,42621,84,Export,USD,AXW291,31,4,12,1072.0,12864.0,439.52
7011,SO - 0007112,42621,148,Distributor,USD,AXW291,29,9,6,3169.1,19014.6,2440.207
7012,SO - 0007113,42622,80,Wholesale,USD,GUT930,35,12,9,991.6,8924.4,763.532
7013,SO - 0007114,42622,30,Wholesale,USD,AXW291,9,13,6,194.3,1165.8,157.383
7014,SO - 0007115,42622,58,Distributor,USD,FLR025,61,9,10,3886.0,38860.0,2914.5
7015,SO - 0007116,42622,22,Wholesale,USD,AXW291,12,5,12,1139.0,13668.0,728.96
7016,SO - 0007117,42622,64,Wholesale,USD,AXW291,14,11,8,261.3,2090.4,107.133
7017,SO - 0007118,42622,81,Wholesale,USD,GUT930,42,14,7,1159.1,8113.7,660.687
7018,SO - 0007119,42622,121,Wholesale,USD,FLR025,63,12,8,254.6,2036.8,142.576
7019,SO - 0007120,42623,110,Distributor,USD,GUT930,45,14,12,5212.6,62551.2,4378.584
7020,SO - 0007121,42623,70,Wholesale,USD,AXW291,12,12,12,1112.2,13346.4,611.71
7021,SO - 0007122,42623,2,Wholesale,USD,GUT930,36,10,11,1011.7,11128.7,849.828
7022,SO - 0007123,42623,60,Distributor,USD,AXW291,2,15,11,1005.0,11055.0,532.65
7023,SO - 0007124,42624,8,Export,USD,AXW291,23,2,11,3490.7,38397.7,1815.164
7024,SO - 0007125,42624,48,Export,USD,NXH382,55,9,6,6224.3,37345.8,3921.309
7025,SO - 0007126,42624,43,Distributor,USD,FLR025,66,1,10,1855.9,18559.0,1113.54
7026,SO - 0007127,42625,52,Wholesale,USD,NXH382,49,15,12,5406.9,64882.8,2487.174
7027,SO - 0007128,42625,73,Wholesale,USD,AXW291,11,3,6,5118.8,30712.8,2303.46
7028,SO - 0007129,42625,124,Wholesale,USD,GUT930,44,11,12,1072.0,12864.0,846.88
7029,SO - 0007130,42625,100,Distributor,USD,NXH382,51,15,8,1768.8,14150.4,1468.104
7030,SO - 0007131,42625,119,Wholesale,USD,NXH382,59,6,9,1139.0,10251.0,592.28
7031,SO - 0007132,42625,74,Distributor,USD,GUT930,38,3,9,3979.8,35818.2,1830.708
7032,SO - 0007133,42625,79,Wholesale,USD,AXW291,3,13,8,1226.1,9808.8,956.358
7033,SO - 0007134,42626,52,Wholesale,USD,AXW291,6,3,9,1125.6,10130.4,517.776
7034,SO - 0007135,42626,153,Wholesale,USD,NXH382,56,12,9,2231.1,20079.9,1338.66
7035,SO - 0007136,42626,173,Wholesale,USD,AXW291,24,2,10,703.5,7035.0,464.31
7036,SO - 0007137,42626,97,Wholesale,USD,AXW291,8,3,7,1782.2,12475.4,1497.048
7037,SO - 0007138,42626,148,Distributor,USD,NXH382,54,3,7,6143.9,43007.3,4054.974
7038,SO - 0007139,42627,159,Wholesale,USD,AXW291,1,3,6,2418.7,14512.2,1910.773
7039,SO - 0007140,42627,17,Wholesale,USD,FLR025,66,15,5,1025.1,5125.5,563.805
7040,SO - 0007141,42627,152,Wholesale,USD,AXW291,2,11,8,2619.7,20957.6,2174.351
7041,SO - 0007142,42627,40,Wholesale,USD,NXH382,57,8,5,1902.8,9514.0,932.372
7042,SO - 0007143,42627,15,Wholesale,USD,NXH382,52,9,10,1025.1,10251.0,645.813
7043,SO - 0007144,42627,154,Wholesale,USD,AXW291,10,2,12,174.2,2090.4,73.164
7044,SO - 0007145,42627,143,Wholesale,USD,AXW291,24,7,10,2492.4,24924.0,1071.732
7045,SO - 0007146,42627,124,Export,USD,NXH382,52,3,8,1058.6,8468.8,529.3
7046,SO - 0007147,42627,157,Wholesale,USD,GUT930,38,5,6,6391.8,38350.8,4218.588
7047,SO - 0007148,42627,164,Wholesale,USD,AXW291,28,15,9,1983.2,17848.8,1408.072
7048,SO - 0007149,42627,75,Wholesale,USD,NXH382,56,2,6,6411.9,38471.4,5001.282
7049,SO - 0007150,42627,139,Distributor,USD,GUT930,44,10,9,864.3,7778.7,406.221
7050,SO - 0007151,42628,26,Export,USD,AXW291,9,10,9,964.8,8683.2,520.992
7051,SO - 0007152,42628,160,Wholesale,USD,AXW291,26,14,6,1051.9,6311.4,483.874
7052,SO - 0007153,42628,100,Wholesale,USD,AXW291,22,12,10,4013.3,40133.0,3210.64
7053,SO - 0007154,42628,73,Wholesale,USD,AXW291,21,11,10,6070.2,60702.0,2974.398
7054,SO - 0007155,42628,62,Wholesale,USD,AXW291,7,14,7,837.5,5862.5,695.125
7055,SO - 0007156,42628,56,Wholesale,USD,NXH382,57,5,5,2391.9,11959.5,1148.112
7056,SO - 0007157,42628,88,Wholesale,USD,FLR025,63,3,8,2686.7,21493.6,1155.281
7057,SO - 0007158,42628,68,Wholesale,USD,GUT930,42,10,8,2479.0,19832.0,1884.04
7058,SO - 0007159,42628,66,Wholesale,USD,FLR025,62,9,7,938.0,6566.0,384.58
7059,SO - 0007160,42629,113,Wholesale,USD,AXW291,25,1,12,3906.1,46873.2,2968.636
7060,SO - 0007161,42629,105,Wholesale,USD,GUT930,40,13,7,2894.4,20260.8,2402.352
7061,SO - 0007162,42629,22,Wholesale,USD,AXW291,13,15,9,2231.1,20079.9,1249.416
7062,SO - 0007163,42629,56,Export,USD,NXH382,57,12,9,1112.2,10009.8,912.004
7063,SO - 0007164,42629,112,Wholesale,USD,AXW291,2,3,8,2311.5,18492.0,1386.9
7064,SO - 0007165,42629,72,Export,USD,GUT930,45,14,11,938.0,10318.0,497.14
7065,SO - 0007166,42629,98,Wholesale,USD,AXW291,15,2,10,3651.5,36515.0,2446.505
7066,SO - 0007167,42629,115,Wholesale,USD,AXW291,19,14,12,1065.3,12783.6,681.792
7067,SO - 0007168,42629,162,Wholesale,USD,AXW291,26,8,10,167.5,1675.0,137.35
7068,SO - 0007169,42629,156,Wholesale,USD,FLR025,61,8,6,1118.9,6713.4,514.694
7069,SO - 0007170,42630,67,Wholesale,USD,NXH382,47,4,10,2894.4,28944.0,1910.304
7070,SO - 0007171,42630,114,Wholesale,USD,AXW291,24,12,5,5621.3,28106.5,3260.354
7071,SO - 0007172,42630,140,Wholesale,USD,NXH382,57,5,6,194.3,1165.8,95.207
7072,SO - 0007173,42630,163,Wholesale,USD,NXH382,50,8,12,1159.1,13909.2,869.325
7073,SO - 0007174,42630,84,Wholesale,USD,NXH382,51,13,12,1896.1,22753.2,1118.699
7074,SO - 0007175,42630,168,Wholesale,USD,NXH382,51,9,11,1018.4,11202.4,824.904
7075,SO - 0007176,42630,61,Export,USD,AXW291,8,1,7,5125.5,35878.5,3792.87
7076,SO - 0007177,42630,23,Wholesale,USD,GUT930,43,1,8,1058.6,8468.8,508.128
7077,SO - 0007178,42630,110,Wholesale,USD,AXW291,19,2,12,1058.6,12703.2,508.128
7078,SO - 0007179,42630,96,Distributor,USD,NXH382,59,7,7,194.3,1360.1,147.668
7079,SO - 0007180,42630,128,Wholesale,USD,FLR025,64,9,7,1051.9,7363.3,841.52
7080,SO - 0007181,42631,138,Wholesale,USD,NXH382,55,14,12,897.8,10773.6,673.35
7081,SO - 0007182,42631,82,Wholesale,USD,NXH382,58,8,6,1051.9,6311.4,809.963
7082,SO - 0007183,42631,144,Distributor,USD,AXW291,1,6,9,268.0,2412.0,222.44
7083,SO - 0007184,42631,139,Wholesale,USD,AXW291,16,10,10,1963.1,19631.0,1217.122
7084,SO - 0007185,42631,36,Wholesale,USD,AXW291,19,10,5,1715.2,8576.0,771.84
7085,SO - 0007186,42631,120,Distributor,USD,FLR025,60,3,6,2251.2,13507.2,1508.304
7086,SO - 0007187,42631,4,Wholesale,USD,AXW291,1,9,11,1031.8,11349.8,588.126
7087,SO - 0007188,42631,152,Wholesale,USD,AXW291,12,6,6,241.2,1447.2,205.02
7088,SO - 0007189,42631,29,Export,USD,NXH382,59,6,5,2331.6,11658.0,1142.484
7089,SO - 0007190,42631,84,Wholesale,USD,FLR025,66,14,6,1045.2,6271.2,721.188
7090,SO - 0007191,42632,152,Distributor,USD,AXW291,8,8,9,1078.7,9708.3,722.729
7091,SO - 0007192,42632,155,Wholesale,USD,NXH382,58,5,11,254.6,2800.6,173.128
7092,SO - 0007193,42632,125,Wholesale,USD,FLR025,64,4,6,5688.3,34129.8,4323.108
7093,SO - 0007194,42632,47,Wholesale,USD,GUT930,41,9,7,1058.6,7410.2,783.364
7094,SO - 0007195,42632,76,Export,USD,AXW291,4,7,6,864.3,5185.8,726.012
7095,SO - 0007196,42632,117,Export,USD,AXW291,3,4,7,174.2,1219.4,128.908
7096,SO - 0007197,42632,33,Export,USD,NXH382,57,14,7,1145.7,8019.9,469.737
7097,SO - 0007198,42632,109,Wholesale,USD,FLR025,62,6,12,804.0,9648.0,498.48
7098,SO - 0007199,42632,52,Export,USD,AXW291,17,1,9,1005.0,9045.0,663.3
7099,SO - 0007200,42632,94,Distributor,USD,AXW291,5,2,5,254.6,1273.0,175.674
7100,SO - 0007201,42632,80,Distributor,USD,FLR025,66,10,5,3959.7,19798.5,2296.626
7101,SO - 0007202,42633,85,Wholesale,USD,AXW291,4,4,9,911.2,8200.8,583.168
7102,SO - 0007203,42633,166,Wholesale,USD,GUT930,40,9,10,2579.5,25795.0,1315.545
7103,SO - 0007204,42633,19,Wholesale,USD,AXW291,19,3,10,227.8,2278.0,134.402
7104,SO - 0007205,42633,79,Export,USD,AXW291,2,13,7,938.0,6566.0,712.88
7105,SO - 0007206,42633,110,Wholesale,USD,AXW291,21,10,12,1159.1,13909.2,579.55
7106,SO - 0007207,42633,68,Export,USD,AXW291,5,8,9,3953.0,35577.0,2964.75
7107,SO - 0007208,42633,71,Wholesale,USD,AXW291,26,4,9,1916.2,17245.8,1034.748
7108,SO - 0007209,42633,163,Wholesale,USD,AXW291,20,3,10,2499.1,24991.0,2099.244
7109,SO - 0007210,42634,60,Wholesale,USD,FLR025,63,10,6,2666.6,15999.6,1546.628
7110,SO - 0007211,42634,12,Wholesale,USD,FLR025,66,15,7,6291.3,44039.1,3774.78
7111,SO - 0007212,42634,29,Export,USD,AXW291,22,6,5,5708.4,28542.0,2283.36
7112,SO - 0007213,42634,86,Wholesale,USD,GUT930,38,3,12,844.2,10130.4,379.89
7113,SO - 0007214,42634,68,Distributor,USD,AXW291,3,2,8,1929.6,15436.8,1196.352
7114,SO - 0007215,42634,175,Export,USD,AXW291,17,5,6,1105.5,6633.0,840.18
7115,SO - 0007216,42634,74,Distributor,USD,AXW291,18,15,11,1112.2,12234.2,656.198
7116,SO - 0007217,42634,146,Distributor,USD,FLR025,63,3,11,1011.7,11128.7,789.126
7117,SO - 0007218,42634,39,Wholesale,USD,GUT930,39,4,6,1855.9,11135.4,1429.043
7118,SO - 0007219,42634,24,Distributor,USD,NXH382,58,15,8,3986.5,31892.0,2750.685
7119,SO - 0007220,42634,60,Distributor,USD,NXH382,56,10,6,2639.8,15838.8,1768.666
7120,SO - 0007221,42635,52,Distributor,USD,AXW291,6,4,8,2304.8,18438.4,1129.352
7121,SO - 0007222,42635,74,Distributor,USD,FLR025,60,5,6,1139.0,6834.0,546.72
7122,SO - 0007223,42635,10,Distributor,USD,FLR025,64,2,9,2539.3,22853.7,1472.794
7123,SO - 0007224,42635,51,Wholesale,USD,GUT930,44,10,8,2472.3,19778.4,1013.643
7124,SO - 0007225,42635,102,Distributor,USD,GUT930,43,8,8,1695.1,13560.8,830.599
7125,SO - 0007226,42635,71,Wholesale,USD,AXW291,22,13,5,1092.1,5460.5,797.233
7126,SO - 0007227,42635,142,Wholesale,USD,GUT930,42,8,10,1721.9,17219.0,1050.359
7127,SO - 0007228,42635,30,Wholesale,USD,AXW291,10,10,6,1051.9,6311.4,873.077
7128,SO - 0007229,42635,143,Wholesale,USD,AXW291,2,1,6,3879.3,23275.8,2094.822
7129,SO - 0007230,42635,67,Distributor,USD,AXW291,1,9,6,3899.4,23396.4,3275.496
7130,SO - 0007231,42635,14,Export,USD,AXW291,28,10,5,5735.2,28676.0,2580.84
7131,SO - 0007232,42635,171,Wholesale,USD,AXW291,31,10,6,3537.6,21225.6,1627.296
7132,SO - 0007233,42635,137,Distributor,USD,AXW291,17,3,8,1132.3,9058.4,724.672
7133,SO - 0007234,42635,99,Export,USD,AXW291,9,5,10,3825.7,38257.0,1759.822
7134,SO - 0007235,42635,100,Wholesale,USD,NXH382,59,8,11,6492.3,71415.3,3895.38
7135,SO - 0007236,42635,117,Distributor,USD,NXH382,54,14,10,998.3,9983.0,808.623
7136,SO - 0007237,42636,79,Wholesale,USD,AXW291,16,1,6,1721.9,10331.4,947.045
7137,SO - 0007238,42636,103,Wholesale,USD,AXW291,19,6,6,1963.1,11778.6,1472.325
7138,SO - 0007239,42636,115,Wholesale,USD,AXW291,24,14,10,3906.1,39061.0,2695.209
7139,SO - 0007240,42636,35,Wholesale,USD,FLR025,65,7,5,1038.5,5192.5,488.095
7140,SO - 0007241,42636,130,Distributor,USD,AXW291,16,7,6,2010.0,12060.0,964.8
7141,SO - 0007242,42636,45,Wholesale,USD,AXW291,3,14,12,1239.5,14874.0,805.675
7142,SO - 0007243,42636,43,Distributor,USD,AXW291,5,11,12,2546.0,30552.0,1654.9
7143,SO - 0007244,42636,156,Wholesale,USD,AXW291,5,12,11,1862.6,20488.6,745.04
7144,SO - 0007245,42636,96,Export,USD,GUT930,33,3,8,2546.0,20368.0,1196.62
7145,SO - 0007246,42636,82,Wholesale,USD,FLR025,63,13,8,221.1,1768.8,119.394
7146,SO - 0007247,42636,167,Wholesale,USD,GUT930,33,13,12,3852.5,46230.0,2195.925
7147,SO - 0007248,42637,169,Distributor,USD,GUT930,34,11,12,214.4,2572.8,120.064
7148,SO - 0007249,42637,173,Export,USD,AXW291,17,13,8,5607.9,44863.2,4374.162
7149,SO - 0007250,42637,76,Wholesale,USD,GUT930,42,13,5,1775.5,8877.5,1083.055
7150,SO - 0007251,42637,83,Wholesale,USD,NXH382,58,15,6,763.8,4582.8,565.212
7151,SO - 0007252,42637,71,Export,USD,AXW291,25,6,12,5386.8,64641.6,4417.176
7152,SO - 0007253,42638,161,Export,USD,FLR025,61,15,10,1038.5,10385.0,571.175
7153,SO - 0007254,42638,21,Export,USD,AXW291,9,7,9,1273.0,11457.0,814.72
7154,SO - 0007255,42638,39,Export,USD,AXW291,7,13,8,1849.2,14793.6,1553.328
7155,SO - 0007256,42638,4,Distributor,USD,NXH382,54,14,5,3979.8,19899.0,2308.284
7156,SO - 0007257,42638,128,Distributor,USD,GUT930,37,5,12,1842.5,22110.0,1510.85
7157,SO - 0007258,42638,166,Export,USD,GUT930,41,13,11,1326.6,14592.6,1101.078
7158,SO - 0007259,42638,40,Export,USD,NXH382,49,11,12,897.8,10773.6,538.68
7159,SO - 0007260,42638,138,Export,USD,NXH382,59,12,11,5219.3,57412.3,4332.019
7160,SO - 0007261,42638,56,Distributor,USD,GUT930,36,7,10,964.8,9648.0,578.88
7161,SO - 0007262,42638,133,Export,USD,AXW291,15,4,11,3343.3,36776.3,1604.784
7162,SO - 0007263,42639,49,Distributor,USD,AXW291,29,1,11,1078.7,11865.7,755.09
7163,SO - 0007264,42639,71,Wholesale,USD,GUT930,38,14,10,268.0,2680.0,211.72
7164,SO - 0007265,42639,69,Export,USD,GUT930,38,12,8,837.5,6700.0,452.25
7165,SO - 0007266,42639,3,Distributor,USD,AXW291,16,7,9,3959.7,35637.3,1623.477
7166,SO - 0007267,42639,55,Distributor,USD,AXW291,25,8,10,1695.1,16951.0,1440.835
7167,SO - 0007268,42639,25,Wholesale,USD,FLR025,64,11,10,5159.0,51590.0,3301.76
7168,SO - 0007269,42639,169,Wholesale,USD,NXH382,53,2,9,6204.2,55837.8,4280.898
7169,SO - 0007270,42639,45,Wholesale,USD,AXW291,30,9,12,2472.3,29667.6,1236.15
7170,SO - 0007271,42639,7,Wholesale,USD,AXW291,18,2,10,2512.5,25125.0,1030.125
7171,SO - 0007272,42639,158,Wholesale,USD,FLR025,61,7,8,3993.2,31945.6,2795.24
7172,SO - 0007273,42640,19,Distributor,USD,AXW291,23,10,11,6237.7,68614.7,4304.013
7173,SO - 0007274,42640,136,Distributor,USD,NXH382,56,13,11,971.5,10686.5,505.18
7174,SO - 0007275,42640,149,Wholesale,USD,AXW291,18,10,9,2318.2,20863.8,1089.554
7175,SO - 0007276,42640,100,Export,USD,GUT930,46,15,7,1755.4,12287.8,1298.996
7176,SO - 0007277,42640,2,Wholesale,USD,FLR025,65,15,11,3122.2,34344.2,1498.656
7177,SO - 0007278,42641,107,Distributor,USD,AXW291,27,6,7,4020.0,28140.0,2452.2
7178,SO - 0007279,42641,170,Wholesale,USD,AXW291,28,8,6,201.0,1206.0,104.52
7179,SO - 0007280,42641,100,Distributor,USD,FLR025,66,8,9,2505.8,22552.2,1779.118
7180,SO - 0007281,42641,35,Export,USD,AXW291,5,8,5,3979.8,19899.0,3144.042
7181,SO - 0007282,42641,128,Wholesale,USD,AXW291,23,1,10,3939.6,39396.0,2048.592
7182,SO - 0007283,42641,142,Wholesale,USD,AXW291,11,7,6,3892.7,23356.2,2880.598
7183,SO - 0007284,42641,123,Export,USD,AXW291,20,13,7,1152.4,8066.8,898.872
7184,SO - 0007285,42641,14,Distributor,USD,NXH382,53,10,7,1172.5,8207.5,949.725
7185,SO - 0007286,42641,84,Wholesale,USD,AXW291,30,13,8,1038.5,8308.0,830.8
7186,SO - 0007287,42641,112,Distributor,USD,AXW291,13,2,5,1065.3,5326.5,820.281
7187,SO - 0007288,42642,41,Wholesale,USD,AXW291,22,13,6,1943.0,11658.0,893.78
7188,SO - 0007289,42642,121,Wholesale,USD,GUT930,40,5,7,3986.5,27905.5,2989.875
7189,SO - 0007290,42642,52,Wholesale,USD,NXH382,50,8,11,6070.2,66772.2,2670.888
7190,SO - 0007291,42642,82,Wholesale,USD,GUT930,37,1,5,214.4,1072.0,177.952
7191,SO - 0007292,42642,33,Wholesale,USD,NXH382,52,13,7,1112.2,7785.4,778.54
7192,SO - 0007293,42642,130,Distributor,USD,NXH382,57,4,5,1018.4,5092.0,723.064
7193,SO - 0007294,42642,114,Distributor,USD,AXW291,23,15,12,174.2,2090.4,94.068
7194,SO - 0007295,42643,32,Wholesale,USD,FLR025,62,11,8,1011.7,8093.6,758.775
7195,SO - 0007296,42643,171,Export,USD,AXW291,28,11,12,6251.1,75013.2,2938.017
7196,SO - 0007297,42643,146,Distributor,USD,NXH382,58,1,9,3906.1,35154.9,2499.904
7197,SO - 0007298,42643,45,Export,USD,GUT930,42,11,5,3142.3,15711.5,2513.84
7198,SO - 0007299,42643,165,Distributor,USD,AXW291,16,7,7,1105.5,7738.5,906.51
7199,SO - 0007300,42644,32,Wholesale,USD,AXW291,20,14,12,2539.3,30471.6,1244.257
7200,SO - 0007301,42644,3,Wholesale,USD,AXW291,8,4,11,207.7,2284.7,85.157
7201,SO - 0007302,42644,95,Distributor,USD,GUT930,41,12,8,3892.7,31141.6,2919.525
7202,SO - 0007303,42644,143,Distributor,USD,AXW291,31,8,12,3276.3,39315.6,1998.543
7203,SO - 0007304,42644,115,Distributor,USD,AXW291,17,1,11,2257.9,24836.9,1174.108
7204,SO - 0007305,42645,97,Distributor,USD,GUT930,36,5,5,1038.5,5192.5,446.555
7205,SO - 0007306,42645,54,Wholesale,USD,GUT930,42,8,9,2432.1,21888.9,1240.371
7206,SO - 0007307,42645,118,Wholesale,USD,NXH382,49,9,12,2499.1,29989.2,1349.514
7207,SO - 0007308,42645,150,Wholesale,USD,NXH382,49,4,9,1085.4,9768.6,510.138
7208,SO - 0007309,42645,157,Wholesale,USD,AXW291,30,13,5,1031.8,5159.0,629.398
7209,SO - 0007310,42645,127,Wholesale,USD,AXW291,10,2,6,5473.9,32843.4,2408.516
7210,SO - 0007311,42645,58,Wholesale,USD,GUT930,44,9,9,214.4,1929.6,180.096
7211,SO - 0007312,42645,69,Wholesale,USD,NXH382,49,3,6,4013.3,24079.8,3130.374
7212,SO - 0007313,42645,174,Wholesale,USD,AXW291,23,10,7,3262.9,22840.3,2349.288
7213,SO - 0007314,42645,91,Wholesale,USD,FLR025,66,12,10,3959.7,39597.0,3088.566
7214,SO - 0007315,42646,163,Export,USD,NXH382,59,6,8,1206.0,9648.0,844.2
7215,SO - 0007316,42646,158,Distributor,USD,AXW291,11,6,7,2793.9,19557.3,1452.828
7216,SO - 0007317,42646,139,Export,USD,AXW291,10,8,7,1118.9,7832.3,525.883
7217,SO - 0007318,42646,73,Wholesale,USD,GUT930,44,15,6,194.3,1165.8,110.751
7218,SO - 0007319,42646,105,Distributor,USD,FLR025,60,5,11,6070.2,66772.2,3702.822
7219,SO - 0007320,42646,13,Wholesale,USD,AXW291,16,4,5,1118.9,5594.5,794.419
7220,SO - 0007321,42646,175,Wholesale,USD,GUT930,45,1,7,2559.4,17915.8,1638.016
7221,SO - 0007322,42646,151,Wholesale,USD,AXW291,1,14,5,4020.0,20100.0,3095.4
7222,SO - 0007323,42646,56,Wholesale,USD,AXW291,15,6,12,1762.1,21145.2,1497.785
7223,SO - 0007324,42646,5,Distributor,USD,AXW291,24,2,9,1989.9,17909.1,1691.415
7224,SO - 0007325,42647,18,Wholesale,USD,AXW291,23,10,10,1226.1,12261.0,674.355
7225,SO - 0007326,42647,168,Distributor,USD,AXW291,11,3,10,2231.1,22311.0,1383.282
7226,SO - 0007327,42647,13,Wholesale,USD,GUT930,39,1,9,817.4,7356.6,678.442
7227,SO - 0007328,42647,148,Wholesale,USD,AXW291,5,12,6,3912.8,23476.8,2425.936
7228,SO - 0007329,42647,109,Wholesale,USD,AXW291,6,11,11,3128.9,34417.9,2628.276
7229,SO - 0007330,42647,121,Export,USD,GUT930,40,1,10,3510.8,35108.0,1930.94
7230,SO - 0007331,42647,44,Export,USD,GUT930,41,5,10,1031.8,10318.0,546.854
7231,SO - 0007332,42647,79,Wholesale,USD,AXW291,22,13,6,5889.3,35335.8,4711.44
7232,SO - 0007333,42647,114,Distributor,USD,GUT930,39,9,6,1038.5,6231.0,768.49
7233,SO - 0007334,42647,61,Wholesale,USD,GUT930,37,8,9,214.4,1929.6,135.072
7234,SO - 0007335,42647,48,Distributor,USD,GUT930,40,9,6,1065.3,6391.8,671.139
7235,SO - 0007336,42648,110,Distributor,USD,AXW291,1,15,11,1125.6,12381.6,619.08
7236,SO - 0007337,42648,106,Export,USD,NXH382,49,3,5,1882.7,9413.5,1016.658
7237,SO - 0007338,42648,45,Distributor,USD,GUT930,46,14,11,1125.6,12381.6,506.52
7238,SO - 0007339,42648,86,Wholesale,USD,GUT930,43,8,6,2519.2,15115.2,1007.68
7239,SO - 0007340,42648,71,Distributor,USD,NXH382,49,13,7,931.3,6519.1,428.398
7240,SO - 0007341,42648,42,Distributor,USD,AXW291,21,12,11,2291.4,25205.4,1214.442
7241,SO - 0007342,42648,125,Wholesale,USD,FLR025,66,10,7,3618.0,25326.0,2026.08
7242,SO - 0007343,42648,55,Export,USD,NXH382,60,8,10,1132.3,11323.0,452.92
7243,SO - 0007344,42648,105,Wholesale,USD,NXH382,53,9,12,1038.5,12462.0,508.865
7244,SO - 0007345,42648,159,Wholesale,USD,FLR025,63,15,12,951.4,11416.8,447.158
7245,SO - 0007346,42649,35,Distributor,USD,NXH382,57,4,10,1118.9,11189.0,883.931
7246,SO - 0007347,42649,109,Wholesale,USD,AXW291,13,9,11,6023.3,66256.3,3734.446
7247,SO - 0007348,42649,114,Wholesale,USD,GUT930,32,3,11,1835.8,20193.8,844.468
7248,SO - 0007349,42649,17,Distributor,USD,AXW291,24,11,6,1112.2,6673.2,656.198
7249,SO - 0007350,42649,145,Distributor,USD,GUT930,34,8,10,2351.7,23517.0,1128.816
7250,SO - 0007351,42649,66,Export,USD,NXH382,59,12,6,1005.0,6030.0,633.15
7251,SO - 0007352,42649,124,Wholesale,USD,GUT930,39,14,7,2284.7,15992.9,1347.973
7252,SO - 0007353,42649,32,Export,USD,NXH382,47,6,11,5092.0,56012.0,4226.36
7253,SO - 0007354,42650,8,Distributor,USD,GUT930,46,2,6,3845.8,23074.8,2845.892
7254,SO - 0007355,42650,96,Wholesale,USD,FLR025,60,9,11,3671.6,40387.6,2459.972
7255,SO - 0007356,42650,167,Distributor,USD,AXW291,11,14,7,1085.4,7597.8,846.612
7256,SO - 0007357,42650,76,Wholesale,USD,AXW291,28,11,11,1105.5,12160.5,762.795
7257,SO - 0007358,42650,105,Wholesale,USD,GUT930,31,7,6,3705.1,22230.6,2964.08
7258,SO - 0007359,42650,39,Wholesale,USD,AXW291,4,7,9,2793.9,25145.1,2039.547
7259,SO - 0007360,42650,30,Wholesale,USD,GUT930,36,14,11,2773.8,30511.8,1414.638
7260,SO - 0007361,42650,52,Wholesale,USD,AXW291,6,7,11,201.0,2211.0,116.58
7261,SO - 0007362,42650,126,Export,USD,AXW291,28,9,6,1031.8,6190.8,433.356
7262,SO - 0007363,42651,3,Distributor,USD,GUT930,44,13,11,1929.6,21225.6,868.32
7263,SO - 0007364,42651,104,Wholesale,USD,GUT930,38,10,8,4006.6,32052.8,2323.828
7264,SO - 0007365,42651,156,Wholesale,USD,GUT930,42,6,5,6043.4,30217.0,2659.096
7265,SO - 0007366,42651,103,Export,USD,AXW291,2,5,10,790.6,7906.0,545.514
7266,SO - 0007367,42651,122,Wholesale,USD,AXW291,23,10,11,1031.8,11349.8,722.26
7267,SO - 0007368,42651,169,Wholesale,USD,AXW291,15,2,11,5896.0,64856.0,3183.84
